contrast_id	human_source_symbol	human_gene_id	human_symbol_mapping_method	human_direction	human_avg_log2FC	rat_gene_id	rat_official_symbol	reciprocal_one_to_one	present_in_rat_matrix	passes_rat_expression_filter
late_allcell_DPN_vs_diabetes	PECAM1	5175	official_exact	up	0.599898615	29583	Pecam1	True	False	False
late_allcell_DPN_vs_diabetes	PEG10	23089	official_exact	down	-0.649943269	102553587	Peg10	True	False	False
late_allcell_DPN_vs_diabetes	PEG3	5178	official_exact	down	-0.585053299	103691034	Peg3	True	True	True
late_allcell_DPN_vs_diabetes	PELI1	57162	official_exact	down	-0.720212554	305549	Peli1	True	True	True
late_allcell_DPN_vs_diabetes	PERP	64065	official_exact	down	-0.619630162	292949	Perp	True	True	True
late_allcell_DPN_vs_diabetes	PEX2	5828	official_exact	down	-0.76132357	29534	Pex2	True	True	True
late_allcell_DPN_vs_diabetes	PEX6	5190	official_exact	up	0.592272342	117265	Pex6	True	True	True
late_allcell_DPN_vs_diabetes	PEX7	5191	official_exact	up	0.739614015	308718	Pex7	True	True	True
late_allcell_DPN_vs_diabetes	PFDN4	5203	official_exact	down	-0.746751802	100366237	Pfdn4	True	True	True
late_allcell_DPN_vs_diabetes	PFKFB1	5207	official_exact	up	2.090995858	24638	Pfkfb1	True	True	False
late_allcell_DPN_vs_diabetes	PFKFB3	5209	official_exact	up	1.142583419	117276	Pfkfb3	True	True	True
late_allcell_DPN_vs_diabetes	PFN4	375189	official_exact	up	0.658910139	494222	Pfn4	True	True	False
late_allcell_DPN_vs_diabetes	PGRMC1	10857	official_exact	down	-0.640945441	291948	Pgrmc1	True	True	True
late_allcell_DPN_vs_diabetes	PGS1	9489	official_exact	up	0.679077079	303698	Pgs1	True	True	True
late_allcell_DPN_vs_diabetes	PHB	5245	unique_synonym	down	-0.718477678	25344	Phb1	True	True	True
late_allcell_DPN_vs_diabetes	PHB1	5245	official_exact	up	1.024854352	25344	Phb1	True	True	True
late_allcell_DPN_vs_diabetes	PHETA2	150368	official_exact	up	0.710210136	688685	Pheta2	True	True	False
late_allcell_DPN_vs_diabetes	PHF24	23349	official_exact	down	-0.972057936	500446	Phf24	True	True	True
late_allcell_DPN_vs_diabetes	PHKG1	5260	official_exact	up	0.938981432	29353	Phkg1	True	True	False
late_allcell_DPN_vs_diabetes	PHLPP1	23239	official_exact	down	-0.803798285	59265	Phlpp1	True	True	True
late_allcell_DPN_vs_diabetes	PHOX2B	8929	official_exact	down	-0.941271399	364152	Phox2b	True	False	False
late_allcell_DPN_vs_diabetes	PHYHIPL	84457	official_exact	down	-0.805632679	309901	Phyhipl	True	True	True
late_allcell_DPN_vs_diabetes	PIDD1	55367	official_exact	up	0.712289554	293625	Pidd1	True	False	False
late_allcell_DPN_vs_diabetes	PIERCE1	138162	official_exact	down	-0.655807924	296608	Pierce1	True	True	False
late_allcell_DPN_vs_diabetes	PIEZO2	63895	official_exact	down	-1.402803099	307380	Piezo2	True	True	True
late_allcell_DPN_vs_diabetes	PIGC	5279	official_exact	down	-0.923559961	364032	Pigc	True	True	True
late_allcell_DPN_vs_diabetes	PIGK	10026	official_exact	down	-0.948168869	295543	Pigk	True	True	True
late_allcell_DPN_vs_diabetes	PIK3C2A	5286	official_exact	down	-0.839472657	361632	Pik3c2a	True	True	True
late_allcell_DPN_vs_diabetes	PIR	8544	official_exact	up	0.749089362	363465	Pir	True	True	True
late_allcell_DPN_vs_diabetes	PIRT	644139	official_exact	down	-1.165030941	497929	Pirt	True	True	True
late_allcell_DPN_vs_diabetes	PKD1L3	342372	official_exact	up	1.418686492	100362565	Pkd1l3	True	True	False
late_allcell_DPN_vs_diabetes	PKDCC	91461	official_exact	up	1.305827135	313860	Pkdcc	True	True	True
late_allcell_DPN_vs_diabetes	PKN1	5585	official_exact	up	0.661321427	29355	Pkn1	True	True	True
late_allcell_DPN_vs_diabetes	PKN3	29941	official_exact	up	0.901778333	296619	Pkn3	True	False	False
late_allcell_DPN_vs_diabetes	PKP3	11187	official_exact	up	0.601985439	293619	Pkp3	True	True	False
late_allcell_DPN_vs_diabetes	PLA1A	51365	official_exact	up	0.685389416	85311	Pla1a	True	True	False
late_allcell_DPN_vs_diabetes	PLA2G2A	5320	official_exact	up	1.380695552	29692	Pla2g2a	True	True	False
late_allcell_DPN_vs_diabetes	PLA2G3	50487	official_exact	down	-0.781198376	289733	Pla2g3	True	True	True
late_allcell_DPN_vs_diabetes	PLA2G4C	8605	official_exact	up	1.118756871	691810	Pla2g4c	True	False	False
late_allcell_DPN_vs_diabetes	PLA2G5	5322	official_exact	up	0.999857146	29354	Pla2g5	True	True	True
late_allcell_DPN_vs_diabetes	PLA2G6	8398	official_exact	up	0.682101985	360426	Pla2g6	True	True	True
late_allcell_DPN_vs_diabetes	PLAAT1	57110	official_exact	down	-0.713514184	288025	Plaat1	True	True	True
late_allcell_DPN_vs_diabetes	PLAG1	5324	official_exact	down	-0.846176304	297804	Plag1	True	True	False
late_allcell_DPN_vs_diabetes	PLAU	5328	official_exact	up	0.998089274	25619	Plau	True	True	False
late_allcell_DPN_vs_diabetes	PLAUR	5329	official_exact	up	0.772738858	50692	Plaur	True	True	True
late_allcell_DPN_vs_diabetes	PLCD1	5333	official_exact	up	0.667676288	24655	Plcd1	True	True	True
late_allcell_DPN_vs_diabetes	PLCE1	51196	official_exact	down	-0.724537838	114633	Plce1	True	True	True
late_allcell_DPN_vs_diabetes	PLCG1	5335	official_exact	up	0.75317457	25738	Plcg1	True	True	True
late_allcell_DPN_vs_diabetes	PLCXD1	55344	official_exact	up	1.43826544	100909600	Plcxd1	True	True	False
late_allcell_DPN_vs_diabetes	PLEK	5341	official_exact	up	0.818259288	364206	Plek	True	True	True
late_allcell_DPN_vs_diabetes	PLEKHA6	22874	official_exact	down	-1.019400534	360842	Plekha6	True	True	True
late_allcell_DPN_vs_diabetes	PLEKHD1	400224	official_exact	down	-0.950329166	500685	Plekhd1	True	True	True
late_allcell_DPN_vs_diabetes	PLEKHF1	79156	official_exact	up	0.906373519	308543	Plekhf1	True	True	True
late_allcell_DPN_vs_diabetes	PLEKHG1	57480	official_exact	up	0.769344728	679812	Plekhg1	True	True	True
late_allcell_DPN_vs_diabetes	PLEKHG3	26030	official_exact	up	0.847421041	314249	Plekhg3	True	True	False
late_allcell_DPN_vs_diabetes	PLEKHG4	25894	official_exact	up	0.88776986	307796	Plekhg4	True	True	False
late_allcell_DPN_vs_diabetes	PLEKHG5	57449	official_exact	up	1.331354596	310999	Plekhg5	True	True	False
late_allcell_DPN_vs_diabetes	PLEKHG6	55200	official_exact	up	2.057292022	100362241	Plekhg6	True	True	False
late_allcell_DPN_vs_diabetes	PLEKHH1	57475	official_exact	down	-0.599907786	314262	Plekhh1	True	True	False
late_allcell_DPN_vs_diabetes	PLEKHH2	130271	official_exact	up	0.686444342	313866	Plekhh2	True	True	True
late_allcell_DPN_vs_diabetes	PLEKHH3	79990	official_exact	up	0.780342845	360634	Plekhh3	True	True	True
late_allcell_DPN_vs_diabetes	PLIN1	5346	official_exact	up	2.169730035	25629	Plin1	True	True	False
late_allcell_DPN_vs_diabetes	PLIN4	729359	official_exact	up	2.24694828	363331	Plin4	True	True	False
late_allcell_DPN_vs_diabetes	PLIN5	440503	official_exact	up	1.532844457	501283	Plin5	True	True	False
late_allcell_DPN_vs_diabetes	PLK3	1263	official_exact	up	0.684082217	58936	Plk3	True	True	True
late_allcell_DPN_vs_diabetes	PLLP	51090	official_exact	down	-0.847340838	64364	Pllp	True	True	True
late_allcell_DPN_vs_diabetes	PLN	5350	official_exact	up	0.913171799	64672	Pln	True	True	True
late_allcell_DPN_vs_diabetes	PLPP2	8612	official_exact	up	1.033589333	246115	Plpp2	True	True	True
late_allcell_DPN_vs_diabetes	PLPP3	8613	official_exact	up	0.642252388	192270	Plpp3	True	True	True
late_allcell_DPN_vs_diabetes	PLPP4	196051	official_exact	up	0.735996087	309014	Plpp4	True	True	True
late_allcell_DPN_vs_diabetes	PLPPR1	54886	official_exact	down	-0.675987786	298062	Plppr1	True	True	False
late_allcell_DPN_vs_diabetes	PLS1	5357	official_exact	down	-0.788115591	315926	Pls1	True	True	True
late_allcell_DPN_vs_diabetes	PLTP	5360	official_exact	up	1.075029388	296371	Pltp	True	True	True
late_allcell_DPN_vs_diabetes	PLXDC1	57125	official_exact	up	1.666100543	303505	Plxdc1	True	True	False
late_allcell_DPN_vs_diabetes	PLXNA3	55558	official_exact	up	0.603332525	309280	Plxna3	True	True	True
late_allcell_DPN_vs_diabetes	PLXNB2	23654	official_exact	up	0.655007424	315217	Plxnb2	True	True	True
late_allcell_DPN_vs_diabetes	PM20D1	148811	official_exact	down	-0.8658219	498226	Pm20d1	True	True	False
late_allcell_DPN_vs_diabetes	PMF1	11243	official_exact	up	0.703583162	681050	Pmf1	True	True	True
late_allcell_DPN_vs_diabetes	PML	5371	official_exact	up	0.882127946	315713	Pml	True	True	False
late_allcell_DPN_vs_diabetes	PMM2	5373	official_exact	up	0.67700878	302915	Pmm2	True	True	True
late_allcell_DPN_vs_diabetes	PNLDC1	154197	official_exact	up	1.883939369	361478	Pnldc1	True	True	False
late_allcell_DPN_vs_diabetes	PNMA2	10687	official_exact	down	-0.672801157	305977	Pnma2	True	True	True
late_allcell_DPN_vs_diabetes	PNMA3	29944	official_exact	down	-0.899100692	293840	Pnma3	True	True	False
late_allcell_DPN_vs_diabetes	PNMA8C	110806277	official_exact	down	-0.62525693	120099770	Pnma8c	True	False	False
late_allcell_DPN_vs_diabetes	PNMT	5409	official_exact	up	2.012324616	24661	Pnmt	True	True	False
late_allcell_DPN_vs_diabetes	PNPLA2	57104	official_exact	up	1.289627602	361676	Pnpla2	True	False	False
late_allcell_DPN_vs_diabetes	PNPLA3	80339	official_exact	down	-0.953781748	362972	Pnpla3	True	True	True
late_allcell_DPN_vs_diabetes	PNPLA4	8228	official_exact	down	-0.633689066	363471	Pnpla4	True	True	True
late_allcell_DPN_vs_diabetes	PNPLA7	375775	official_exact	up	1.103907784	246246	Pnpla7	True	True	True
late_allcell_DPN_vs_diabetes	PNRC1	10957	official_exact	down	-0.736974697	286988	Pnrc1	True	True	True
late_allcell_DPN_vs_diabetes	PODN	127435	official_exact	up	0.663685499	102552895	Podn	True	False	False
late_allcell_DPN_vs_diabetes	PODNL1	79883	official_exact	up	1.549428664	288907	Podnl1	True	True	False
late_allcell_DPN_vs_diabetes	PODXL2	50512	official_exact	down	-0.717153111	297433	Podxl2	True	True	True
late_allcell_DPN_vs_diabetes	POFUT2	23275	official_exact	up	1.049933649	309686	Pofut2	True	True	True
late_allcell_DPN_vs_diabetes	POGLUT3	143888	official_exact	down	-0.890975095	315664	Poglut3	True	True	True
late_allcell_DPN_vs_diabetes	POLD1	5424	official_exact	up	0.61993356	59294	Pold1	True	True	False
late_allcell_DPN_vs_diabetes	POLE	5426	official_exact	up	0.635335333	304573	Pole	True	True	False
late_allcell_DPN_vs_diabetes	POLM	27434	official_exact	up	0.63311493	289757	Polm	True	True	True
late_allcell_DPN_vs_diabetes	POLR2I	5438	official_exact	down	-0.653555485	292778	Polr2i	True	True	False
late_allcell_DPN_vs_diabetes	POM121C	100101267	official_exact	down	-0.849685122			False	False	False
late_allcell_DPN_vs_diabetes	POMGNT2	84892	official_exact	down	-0.654373853	316091	Pomgnt2	True	True	True
late_allcell_DPN_vs_diabetes	POPDC2	64091	official_exact	up	0.614899829	360718	Popdc2	True	True	True
late_allcell_DPN_vs_diabetes	POPDC3	64208	official_exact	down	-0.632916277	641520	Popdc3	True	True	True
late_allcell_DPN_vs_diabetes	POSTN	10631	official_exact	up	0.827086857	361945	Postn	True	True	False
late_allcell_DPN_vs_diabetes	POU2AF3	120376	official_exact	up	0.851153017	315652	Pou2af3	True	True	False
late_allcell_DPN_vs_diabetes	POU2F3	25833	official_exact	down	-1.503530362	116544	Pou2f3	True	True	False
late_allcell_DPN_vs_diabetes	POU3F2	5454	official_exact	down	-0.692872541	29588	Pou3f2	True	True	True
late_allcell_DPN_vs_diabetes	POU4F1	5457	official_exact	down	-0.72499136	114503	Pou4f1	True	True	True
late_allcell_DPN_vs_diabetes	POU4F2	5458	official_exact	down	-0.77892706	171355	Pou4f2	True	True	True
late_allcell_DPN_vs_diabetes	POU4F3	5459	official_exact	down	-1.037972964	364855	Pou4f3	True	True	True
late_allcell_DPN_vs_diabetes	POU5F2	134187	official_exact	up	0.609173255	680620	Pou5f2	True	False	False
late_allcell_DPN_vs_diabetes	POU6F1	5463	official_exact	up	0.591326672	116545	Pou6f1	True	True	False
late_allcell_DPN_vs_diabetes	PPARG	5468	official_exact	up	1.567097184	25664	Pparg	True	True	True
late_allcell_DPN_vs_diabetes	PPFIA4	8497	official_exact	up	0.797973139	140592	Ppfia4	True	True	True
late_allcell_DPN_vs_diabetes	PPIA	5478	official_exact	down	-1.93660145	25518	Ppia	True	True	True
late_allcell_DPN_vs_diabetes	PPIE	10450	official_exact	up	0.668376173	298508	Ppie	True	True	True
late_allcell_DPN_vs_diabetes	PPIL1	51645	official_exact	down	-0.752349272	309651	Ppil1	True	True	True
late_allcell_DPN_vs_diabetes	PPIL4	85313	official_exact	down	-0.733080718	361449	Ppil4	True	True	True
late_allcell_DPN_vs_diabetes	PPM1D	8493	official_exact	up	0.777473516	287585	Ppm1d	True	True	True
late_allcell_DPN_vs_diabetes	PPM1E	22843	official_exact	down	-0.804289253	360593	Ppm1e	True	True	False
late_allcell_DPN_vs_diabetes	PPM1F	9647	official_exact	up	0.868441079	287931	Ppm1f	True	True	True
late_allcell_DPN_vs_diabetes	PPM1J	333926	official_exact	down	-0.700347803	295341	Ppm1j	True	True	True
late_allcell_DPN_vs_diabetes	PPM1M	132160	official_exact	up	0.697009487	686298	Ppm1m	True	True	True
late_allcell_DPN_vs_diabetes	PPME1	51400	official_exact	down	-0.75048688	361613	Ppme1	True	True	True
late_allcell_DPN_vs_diabetes	PPP1R13L	10848	official_exact	up	0.823349072	686781	Ppp1r13l	True	True	False
late_allcell_DPN_vs_diabetes	PPP1R14A	94274	official_exact	up	1.235591039	114004	Ppp1r14a	True	True	True
late_allcell_DPN_vs_diabetes	PPP1R15A	23645	official_exact	up	0.589034044	171071	Ppp1r15a	True	True	True
late_allcell_DPN_vs_diabetes	PPP1R16A	84988	official_exact	up	0.747759153	362944	Ppp1r16a	True	True	True
late_allcell_DPN_vs_diabetes	PPP1R16B	26051	official_exact	up	1.014645598	680616	Ppp1r16b	True	True	False
late_allcell_DPN_vs_diabetes	PPP1R1A	5502	official_exact	up	1.308748923	58977	Ppp1r1a	True	True	True
late_allcell_DPN_vs_diabetes	PPP1R3D	5509	official_exact	up	0.632243939	689995	Ppp1r3d	True	True	True
late_allcell_DPN_vs_diabetes	PPP2CB	5516	official_exact	down	-0.65997121	24673	Ppp2cb	True	True	True
late_allcell_DPN_vs_diabetes	PPP2R1A	5518	official_exact	down	-0.908796068	117281	Ppp2r1a	True	True	True
late_allcell_DPN_vs_diabetes	PPP2R1B	5519	official_exact	up	0.780916405	315648	Ppp2r1b	True	True	True
late_allcell_DPN_vs_diabetes	PPP4R4	57718	official_exact	down	-0.726199286	500711	Ppp4r4	True	True	True
late_allcell_DPN_vs_diabetes	PPT1	5538	official_exact	down	-0.927394334	29411	Ppt1	True	True	True
late_allcell_DPN_vs_diabetes	PRCD	768206	official_exact	up	1.474999925	100912216	Prcd	True	False	False
late_allcell_DPN_vs_diabetes	PRDM1	639	official_exact	up	0.848757626	309871	Prdm1	True	True	True
late_allcell_DPN_vs_diabetes	PRDM15	63977	official_exact	up	0.773537502	304054	Prdm15	True	True	False
late_allcell_DPN_vs_diabetes	PRDM16	63976	official_exact	up	0.621320544	100366024	Prdm16	True	True	True
late_allcell_DPN_vs_diabetes	PRDM8	56978	official_exact	up	0.859860028	305198	Prdm8	True	True	True
late_allcell_DPN_vs_diabetes	PRDX1	5052	official_exact	down	-0.694658931	117254	Prdx1	True	True	True
late_allcell_DPN_vs_diabetes	PRELID2	153768	official_exact	up	1.150644093	681037	Prelid2	True	True	True
late_allcell_DPN_vs_diabetes	PREP	5550	official_exact	down	-0.697961833	83471	Prep	True	True	True
late_allcell_DPN_vs_diabetes	PREX2	80243	official_exact	up	0.595534271	312912	Prex2	True	True	True
late_allcell_DPN_vs_diabetes	PRG2	5553	official_exact	up	1.387533826	58826	Prg2	True	True	True
late_allcell_DPN_vs_diabetes	PRICKLE2	166336	official_exact	up	0.713732135	312563	Prickle2	True	True	True
late_allcell_DPN_vs_diabetes	PRKG1	5592	official_exact	up	0.784986444	54286	Prkg1	True	False	False
late_allcell_DPN_vs_diabetes	PRKY	5616	official_exact	up	0.981832878			False	False	False
late_allcell_DPN_vs_diabetes	PRMT7	54496	official_exact	up	0.677950468	361402	Prmt7	True	True	True
late_allcell_DPN_vs_diabetes	PRMT8	56341	official_exact	down	-0.711385034	688502	Prmt8	True	True	True
late_allcell_DPN_vs_diabetes	PROB1	389333	official_exact	up	1.090754109	689207	Prob1	True	True	False
late_allcell_DPN_vs_diabetes	PROC	5624	official_exact	up	0.624459156	25268	Proc	True	True	False
late_allcell_DPN_vs_diabetes	PROS1	5627	official_exact	down	-1.031975607	81750	Pros1	True	True	True
late_allcell_DPN_vs_diabetes	PRR11	55771	official_exact	down	-0.689727273	360591	Prr11	True	True	False
late_allcell_DPN_vs_diabetes	PRR19	284338	official_exact	down	-0.650098088	681408	Prr19	True	True	False
late_allcell_DPN_vs_diabetes	PRR5L	79899	official_exact	up	0.724442855	362171	Prr5l	True	True	True
late_allcell_DPN_vs_diabetes	PRR7	80758	official_exact	down	-0.642728946	498704	Prr7	True	True	True
late_allcell_DPN_vs_diabetes	PRRC1	133619	official_exact	down	-0.690225616	291444	Prrc1	True	True	True
late_allcell_DPN_vs_diabetes	PRRT2	112476	official_exact	up	0.984904925	361651	Prrt2	True	True	True
late_allcell_DPN_vs_diabetes	PRRT4	401399	official_exact	up	2.439977249	500059	Prrt4	True	True	False
late_allcell_DPN_vs_diabetes	PRRX1	5396	official_exact	up	0.914764986	266813	Prrx1	True	True	True
late_allcell_DPN_vs_diabetes	PRSS12	8492	official_exact	down	-0.626478071	85266	Prss12	True	True	True
late_allcell_DPN_vs_diabetes	PRSS3	5646	official_exact	down	-1.027821115			False	False	False
late_allcell_DPN_vs_diabetes	PRSS35	167681	official_exact	down	-2.155917191	315866	Prss35	True	True	True
late_allcell_DPN_vs_diabetes	PRSS36	146547	official_exact	up	0.591015307	497040	Prss36	True	True	False
late_allcell_DPN_vs_diabetes	PRSS45P	377047	official_exact	up	2.082591734	408244	Prss45	True	False	False
late_allcell_DPN_vs_diabetes	PRTFDC1	56952	official_exact	up	0.646016623	291355	Prtfdc1	True	True	True
late_allcell_DPN_vs_diabetes	PRUNE2	158471	official_exact	down	-0.867634455	293823	Prune2	True	True	True
late_allcell_DPN_vs_diabetes	PRXL2C	195827	official_exact	down	-0.727206128	498685	Prxl2c	True	True	True
late_allcell_DPN_vs_diabetes	PSAT1	29968	official_exact	down	-1.45304796	293820	Psat1	True	True	True
late_allcell_DPN_vs_diabetes	PSD2	84249	official_exact	down	-0.658446597	307500	Psd2	True	True	False
late_allcell_DPN_vs_diabetes	PSMA1	5682	official_exact	down	-0.588301813	29668	Psma1	True	True	True
late_allcell_DPN_vs_diabetes	PSMA2	5683	official_exact	down	-0.703372517	29669	Psma2	True	True	True
late_allcell_DPN_vs_diabetes	PSMB2	5690	official_exact	down	-0.70172028	29675	Psmb2	True	True	True
late_allcell_DPN_vs_diabetes	PSMB3	5691	official_exact	down	-0.601309386	29676	Psmb3	True	True	True
late_allcell_DPN_vs_diabetes	PSMB5	5693	official_exact	down	-0.599407851	29425	Psmb5	True	True	True
late_allcell_DPN_vs_diabetes	PSMB6	5694	official_exact	down	-0.603787634	29666	Psmb6	True	True	True
late_allcell_DPN_vs_diabetes	PSMC1	5700	official_exact	down	-0.684561704	117263	Psmc1	True	True	True
late_allcell_DPN_vs_diabetes	PSME2	5721	official_exact	down	-0.800466608	29614	Psme2	True	True	True
late_allcell_DPN_vs_diabetes	PSORS1C1	170679	official_exact	up	0.916162401			False	False	False
late_allcell_DPN_vs_diabetes	PSRC1	84722	official_exact	up	0.686250056	691380	Psrc1	True	True	False
late_allcell_DPN_vs_diabetes	PSTPIP1	9051	official_exact	up	0.668339078	300732	Pstpip1	True	True	True
late_allcell_DPN_vs_diabetes	PTCD1	26024	official_exact	up	0.640598082	304278	Ptcd1	True	True	True
late_allcell_DPN_vs_diabetes	PTDSS1	9791	official_exact	down	-0.664828823	314553	Ptdss1	True	True	True
late_allcell_DPN_vs_diabetes	PTEN	5728	official_exact	down	-1.195794516	50557	Pten	True	True	True
late_allcell_DPN_vs_diabetes	PTGER2	5732	official_exact	down	-1.28960197	81752	Ptger2	True	True	True
late_allcell_DPN_vs_diabetes	PTGER3	5733	official_exact	up	0.859380296	24929	Ptger3	True	True	True
late_allcell_DPN_vs_diabetes	PTGES2	80142	official_exact	up	0.587904166	311865	Ptges2	True	True	True
late_allcell_DPN_vs_diabetes	PTGFR	5737	official_exact	up	0.804454329	25652	Ptgfr	True	True	False
late_allcell_DPN_vs_diabetes	PTGIS	5740	official_exact	up	0.676391673	25527	Ptgis	True	False	False
late_allcell_DPN_vs_diabetes	PTH1R	5745	official_exact	up	0.986875687	56813	Pth1r	True	True	True
late_allcell_DPN_vs_diabetes	PTK6	5753	official_exact	up	1.493900112	366275	Ptk6	True	False	False
late_allcell_DPN_vs_diabetes	PTPN18	26469	official_exact	up	0.898118334	301333	Ptpn18	True	True	True
late_allcell_DPN_vs_diabetes	PTPN5	84867	official_exact	down	-1.132463871	29644	Ptpn5	True	True	True
